,Episodes,Total Reward,Epsilon,Buffer Size,Learn Step Counter,Moving Average
9382,9382,246.0,0.6325822310237648,100000,1831780,791.212
9383,9383,1237.0,0.6324720131592266,100000,1832477,791.414
9384,9384,602.0,0.6324590476142318,100000,1832559,791.768
9385,9385,611.0,0.6324445012216006,100000,1832651,792.13
9386,9386,775.0,0.632420468784166,100000,1832803,791.059
9387,9387,251.0,0.6324152513361674,100000,1832836,789.875
9388,9388,1319.0,0.6323826827852944,100000,1833042,790.147
9389,9389,601.0,0.6323662410472265,100000,1833146,790.023
9390,9390,609.0,0.6323564394452268,100000,1833208,789.315
9391,9391,623.0,0.6323407888150695,100000,1833307,789.318
9392,9392,609.0,0.6323257708977942,100000,1833402,788.248
9393,9393,235.0,0.6323203961509118,100000,1833436,787.463
9394,9394,612.0,0.6323036398803384,100000,1833542,787.843
9395,9395,247.0,0.6322990556949932,100000,1833571,786.756
9396,9396,653.0,0.6322875163410798,100000,1833644,787.159
9397,9397,599.0,0.6322715512808541,100000,1833745,787.168
9398,9398,617.0,0.6322566930721242,100000,1833839,787.171
9399,9399,621.0,0.632244522246404,100000,1833916,786.476
9400,9400,1560.0,0.6321978959264203,100000,1834211,786.749
9401,9401,622.0,0.6321836716320056,100000,1834301,785.254
9402,9402,596.0,0.6321680252777993,100000,1834400,784.825
9403,9403,626.0,0.632154907925726,100000,1834483,784.458
9404,9404,815.0,0.6321323087889015,100000,1834626,784.669
9405,9405,1305.0,0.6320893252479818,100000,1834898,784.938
9406,9406,1334.0,0.6320540872459576,100000,1835121,786.039
9407,9407,249.0,0.6320495048698628,100000,1835150,785.652
9408,9408,628.0,0.6320363899770629,100000,1835233,784.736
9409,9409,818.0,0.6320164811418534,100000,1835359,784.916
9410,9410,733.0,0.6319976789288708,100000,1835478,785.409
9411,9411,625.0,0.6319825111646924,100000,1835574,785.799
9412,9412,1340.0,0.6319526506927625,100000,1835763,786.888
9413,9413,738.0,0.6319221597091523,100000,1835956,786.607
9414,9414,750.0,0.6319002007928929,100000,1836095,786.046
9415,9415,217.0,0.631893881821689,100000,1836135,786.013
9416,9416,1323.0,0.6318542317196776,100000,1836386,786.7
9417,9417,250.0,0.6318499667174742,100000,1836413,786.717
9418,9418,812.0,0.631824693221116,100000,1836573,786.892
9419,9419,625.0,0.6318117409460453,100000,1836655,786.193
9420,9420,602.0,0.6318003684356379,100000,1836727,786.558
9421,9421,615.0,0.6317852054068551,100000,1836823,785.846
9422,9422,1555.0,0.6317376653529162,100000,1837124,787.151
9423,9423,1326.0,0.6317120804923646,100000,1837286,787.752
9424,9424,607.0,0.6316962878857846,100000,1837386,788.114
9425,9425,1011.0,0.6316515969487846,100000,1837669,788.309
9426,9426,1307.0,0.6316119620496742,100000,1837920,789.366
9427,9427,229.0,0.6316056459608438,100000,1837960,788.993
9428,9428,652.0,0.631593171870957,100000,1838039,788.613
9429,9429,1557.0,0.6315551195239285,100000,1838280,789.42
9430,9430,1048.0,0.6315355416162324,100000,1838404,789.66
9431,9431,998.0,0.6314788638377332,100000,1838763,790.029
9432,9432,605.0,0.6314643399890724,100000,1838855,789.315
9433,9433,1021.0,0.631424716839969,100000,1839106,789.049
9434,9434,1339.0,0.631388253110909,100000,1839337,789.363
9435,9435,247.0,0.6313835177161757,100000,1839367,788.847
9436,9436,637.0,0.631359367755472,100000,1839520,788.717
9437,9437,623.0,0.6313435839666011,100000,1839620,788.713
9438,9438,620.0,0.6313320620498897,100000,1839693,789.093
9439,9439,615.0,0.6313203825133162,100000,1839767,789.092
9440,9440,2346.0,0.6312649865733504,100000,1840118,790.808
9441,9441,1312.0,0.6312146451917608,100000,1840437,790.798
9442,9442,1653.0,0.6311557871630283,100000,1840810,791.764
9443,9443,646.0,0.6311390617541881,100000,1840916,791.798
9444,9444,1012.0,0.6310851016644826,100000,1841258,791.503
9445,9445,713.0,0.6310649072618144,100000,1841386,791.966
9446,9446,624.0,0.6310511817476295,100000,1841473,791.797
9447,9447,1265.0,0.6309754601397318,100000,1841953,792.424
9448,9448,599.0,0.630960001428394,100000,1842051,791.981
9449,9449,622.0,0.630948644249162,100000,1842123,791.837
9450,9450,229.0,0.6309429657362065,100000,1842159,791.461
9451,9451,1864.0,0.6308629987733058,100000,1842666,791.938
9452,9452,1559.0,0.6308248327116392,100000,1842908,792.883
9453,9453,594.0,0.6308000733197632,100000,1843065,792.856
9454,9454,616.0,0.6307872997460128,100000,1843146,793.247
9455,9455,1541.0,0.6307289546119889,100000,1843516,793.975
9456,9456,802.0,0.6306963152290543,100000,1843723,794.137
9457,9457,1039.0,0.6306704572069872,100000,1843887,794.44
9458,9458,1240.0,0.6305761790093094,100000,1844485,795.072
9459,9459,620.0,0.6305610453607237,100000,1844581,795.064
9460,9460,815.0,0.6305385032034745,100000,1844724,794.866
9461,9461,248.0,0.630533458914995,100000,1844756,794.496
9462,9462,250.0,0.6305280994027012,100000,1844790,794.095
9463,9463,249.0,0.630522897566688,100000,1844823,793.723
9464,9464,699.0,0.6304669411356295,100000,1845178,794.183
9465,9465,635.0,0.6304410925177087,100000,1845342,794.195
9466,9466,757.0,0.630420445907435,100000,1845473,794.324
9467,9467,1018.0,0.630377736363682,100000,1845744,795.104
9468,9468,1033.0,0.6303473213678638,100000,1845937,794.78
9469,9469,609.0,0.6303328235443836,100000,1846029,794.364
9470,9470,612.0,0.6303202170124008,100000,1846109,794.741
9471,9471,252.0,0.6303154896279093,100000,1846139,794.194
9472,9472,239.0,0.6303096592358663,100000,1846176,793.83
9473,9473,1044.0,0.6302808232249767,100000,1846359,794.63
9474,9474,631.0,0.630266799630918,100000,1846448,794.652
9475,9475,638.0,0.6302439528706723,100000,1846593,795.054
9476,9476,600.0,0.6302233127166172,100000,1846724,794.87
9477,9477,627.0,0.630212283903767,100000,1846794,794.887
9478,9478,1040.0,0.6301859730868637,100000,1846961,795.688
9479,9479,598.0,0.6301637594200505,100000,1847102,795.666
9480,9480,698.0,0.6301316218838123,100000,1847306,796.132
9481,9481,1022.0,0.6300900345639605,100000,1847570,796.17
9482,9482,1295.0,0.6300267136894904,100000,1847972,796.657
9483,9483,1273.0,0.6299684389064323,100000,1848342,797.319
9484,9484,1025.0,0.6299325317242855,100000,1848570,797.016
9485,9485,623.0,0.6299208780787868,100000,1848644,796.68
9486,9486,757.0,0.6298969415372216,100000,1848796,796.663
9487,9487,613.0,0.6298816667196858,100000,1848893,796.64
9488,9488,732.0,0.6298530077522602,100000,1849075,796.651
9489,9489,237.0,0.6298471816381551,100000,1849112,796.26
9490,9490,745.0,0.6298230904411899,100000,1849265,796.261
9491,9491,653.0,0.6298115962732354,100000,1849338,796.306
9492,9492,1324.0,0.6297819958201224,100000,1849526,797.003
9493,9493,1548.0,0.6297377551833504,100000,1849807,797.913
9494,9494,232.0,0.6297317727023446,100000,1849845,797.529
9495,9495,242.0,0.6297267348676837,100000,1849877,796.359
9496,9496,1418.0,0.6296861187980856,100000,1850135,796.476
9497,9497,995.0,0.6296247273867005,100000,1850525,796.162
9498,9498,1346.0,0.62959592271073,100000,1850708,797.265
9499,9499,650.0,0.6295822291466155,100000,1850795,797.282
9500,9500,697.0,0.6295299759835937,100000,1851127,796.667
9501,9501,1046.0,0.6294915758214704,100000,1851371,797.094
9502,9502,1030.0,0.6294585283771073,100000,1851581,796.57
9503,9503,225.0,0.6294523911856065,100000,1851620,795.469
9504,9504,705.0,0.6294226502590364,100000,1851809,794.829
9505,9505,1043.0,0.6293840992975194,100000,1852054,795.648
9506,9506,243.0,0.6293789068994691,100000,1852087,794.206
9507,9507,1107.0,0.6293284012624362,100000,1852408,794.701
9508,9508,1022.0,0.6292925305614,100000,1852636,795.475
9509,9509,652.0,0.6292802594751619,100000,1852714,795.319
9510,9510,652.0,0.6292679886282083,100000,1852792,794.661
9511,9511,734.0,0.6292465938776302,100000,1852928,793.839
9512,9512,1416.0,0.6292085256055137,100000,1853170,794.625
9513,9513,1290.0,0.6291489109145431,100000,1853549,795.107
9514,9514,633.0,0.6291364853447005,100000,1853628,794.928
9515,9515,763.0,0.6291135222791902,100000,1853774,795.451
9516,9516,812.0,0.6290888300549388,100000,1853931,795.673
9517,9517,247.0,0.6290842691768834,100000,1853960,795.67
9518,9518,236.0,0.629078921982652,100000,1853994,794.622
9519,9519,1028.0,0.629047783342805,100000,1854192,794.638
9520,9520,707.0,0.6290158599738679,100000,1854395,794.737
9521,9521,648.0,0.6290007637724948,100000,1854491,794.576
9522,9522,760.0,0.628935036618759,100000,1854909,794.044
9523,9523,242.0,0.6289300051579625,100000,1854941,792.885
9524,9524,1023.0,0.6288919560388864,100000,1855183,793.116
9525,9525,615.0,0.6288790638843195,100000,1855265,793.094
9526,9526,636.0,0.6288540664352296,100000,1855424,792.996
9527,9527,243.0,0.628849035622191,100000,1855456,792.635
9528,9528,745.0,0.6288285983580832,100000,1855586,793.145
9529,9529,1919.0,0.6287913413627179,100000,1855823,794.268
9530,9530,248.0,0.6287861538549006,100000,1855856,794.291
9531,9531,1818.0,0.6287180914291736,100000,1856289,794.724
9532,9532,596.0,0.628703788253503,100000,1856380,794.712
9533,9533,618.0,0.6286905856109257,100000,1856464,794.695
9534,9534,609.0,0.628680055130492,100000,1856531,794.703
9535,9535,612.0,0.6286651241546203,100000,1856626,793.038
9536,9536,1561.0,0.6286204905097332,100000,1856910,794.358
9537,9537,247.0,0.6286159330271275,100000,1856939,793.994
9538,9538,737.0,0.6286041465874067,100000,1857014,793.734
9539,9539,807.0,0.6285755457458321,100000,1857196,793.504
9540,9540,1333.0,0.6285409750371931,100000,1857416,793.178
9541,9541,755.0,0.6285161481559066,100000,1857574,792.615
9542,9542,248.0,0.6285109629184246,100000,1857607,791.577
9543,9543,1321.0,0.6284804808721042,100000,1857801,791.865
9544,9544,241.0,0.6284751388100522,100000,1857835,791.378
9545,9545,620.0,0.6284620980845881,100000,1857918,790.949
9546,9546,224.0,0.6284561277222684,100000,1857956,789.34
9547,9547,246.0,0.6284514143183959,100000,1857986,788.235
9548,9548,1889.0,0.6283998834087694,100000,1858314,789.526
9549,9549,1426.0,0.628367050368523,100000,1858523,790.339
9550,9550,767.0,0.6283302919666703,100000,1858757,790.379
9551,9551,595.0,0.6283155263764578,100000,1858851,790.25
9552,9552,245.0,0.6283098715614596,100000,1858887,789.76
9553,9553,229.0,0.628303274341618,100000,1858929,789.388
9554,9554,637.0,0.6282792421979849,100000,1859082,789.339
9555,9555,233.0,0.6282735877095427,100000,1859118,789.336
9556,9556,1304.0,0.6282289818627602,100000,1859402,789.88
9557,9557,234.0,0.6282228566592808,100000,1859441,789.462
9558,9558,652.0,0.6282107634841739,100000,1859518,789.494
9559,9559,1412.0,0.6281642776018579,100000,1859814,790.103
9560,9560,769.0,0.628106175086191,100000,1860184,788.972
9561,9561,228.0,0.6280998940550595,100000,1860224,788.607
9562,9562,250.0,0.6280951833229299,100000,1860254,788.222
9563,9563,252.0,0.6280901585809335,100000,1860286,786.649
9564,9564,613.0,0.6280760267095812,100000,1860376,787.019
9565,9565,707.0,0.6280469788614476,100000,1860561,787.478
9566,9566,1294.0,0.6279973651036779,100000,1860877,788.548
9567,9567,250.0,0.6279923411442241,100000,1860909,788.052
9568,9568,251.0,0.6279871602281327,100000,1860942,788.063
9569,9569,1291.0,0.627925306531455,100000,1861336,788.346
9570,9570,248.0,0.6279204401285775,100000,1861367,787.793
9571,9571,653.0,0.6279088237064339,100000,1861441,786.775
9572,9572,617.0,0.6278953238101591,100000,1861527,786.242
9573,9573,606.0,0.6278813532928789,100000,1861616,786.227
9574,9574,615.0,0.6278659703862395,100000,1861714,786.594
9575,9575,244.0,0.6278611044432156,100000,1861745,786.228
9576,9576,238.0,0.6278549828265243,100000,1861784,785.717
9577,9577,759.0,0.6278363044162905,100000,1861903,784.81
9578,9578,1331.0,0.62780004791209,100000,1862134,785.901
9579,9579,1333.0,0.6277659906790399,100000,1862351,786.203
9580,9580,1318.0,0.6277262857308432,100000,1862604,785.609
9581,9581,804.0,0.6276955278925664,100000,1862800,786.169
9582,9582,237.0,0.6276901925025871,100000,1862834,785.065
9583,9583,1059.0,0.6276638300648179,100000,1863002,785.887
9584,9584,251.0,0.6276594364328353,100000,1863030,785.518
9585,9585,604.0,0.6276450004300052,100000,1863122,785.873
9586,9586,746.0,0.6276057738384131,100000,1863372,785.609
9587,9587,1035.0,0.6275762770565313,100000,1863560,785.62
9588,9588,1403.0,0.6275227784526279,100000,1863901,786.211
9589,9589,635.0,0.6275105418762238,100000,1863979,785.561
9590,9590,1289.0,0.6274509311988382,100000,1864359,786.2
9591,9591,1300.0,0.627393522057958,100000,1864725,786.892
9592,9592,1024.0,0.6273541543446971,100000,1864976,787.137
9593,9593,1658.0,0.6272972245312954,100000,1865339,788.553
9594,9594,1254.0,0.6272261871342962,100000,1865792,788.486
9595,9595,607.0,0.627213329127646,100000,1865874,788.456
9596,9596,231.0,0.6272073706285765,100000,1865912,787.41
9597,9597,772.0,0.627151394861699,100000,1866269,786.843
9598,9598,1071.0,0.6271327373828984,100000,1866388,787.315
9599,9599,224.0,0.6271266228677522,100000,1866427,786.931
9600,9600,816.0,0.6271048305935235,100000,1866566,786.703
9601,9601,799.0,0.6270695569344691,100000,1866791,786.216
9602,9602,234.0,0.6270639133331464,100000,1866827,785.834
9603,9603,619.0,0.6270501180770778,100000,1866915,785.439
9604,9604,1117.0,0.6269999560678626,100000,1867235,785.954
9605,9605,1320.0,0.6269559108625429,100000,1867516,785.988
9606,9606,594.0,0.6269399236886526,100000,1867618,785.541
9607,9607,1653.0,0.6268795836173592,100000,1868003,786.167
9608,9608,742.0,0.6268590536446068,100000,1868134,784.994
9609,9609,251.0,0.6268546656460401,100000,1868162,785.004
9610,9610,1406.0,0.6268068697940433,100000,1868467,786.174
9611,9611,616.0,0.6267943337804395,100000,1868547,785.753
9612,9612,233.0,0.6267890060505785,100000,1868581,785.394
9613,9613,247.0,0.626784148453997,100000,1868612,785.003
9614,9614,609.0,0.6267747467611063,100000,1868672,784.597
9615,9615,614.0,0.6267609578666306,100000,1868760,784.602
9616,9616,1882.0,0.6266959347822456,100000,1869175,785.845
9617,9617,616.0,0.6266829309748866,100000,1869258,785.118
9618,9618,633.0,0.6266680474301564,100000,1869353,784.727
9619,9619,231.0,0.6266624074424036,100000,1869389,784.165
9620,9620,618.0,0.6266489343437937,100000,1869475,784.538
9621,9621,613.0,0.6266364014888673,100000,1869555,784.551
9622,9622,616.0,0.6266249654774629,100000,1869628,784.428
9623,9623,1699.0,0.6265878390434935,100000,1869865,785.881
9624,9624,622.0,0.6265764039183457,100000,1869938,785.899
9625,9625,233.0,0.6265701381848512,100000,1869978,785.12
9626,9626,810.0,0.6265438227883816,100000,1870146,785.116
9627,9627,3012.0,0.6264623773752934,100000,1870666,785.53
9628,9628,1406.0,0.6264194661667984,100000,1870940,785.602
9629,9629,241.0,0.6264138284162674,100000,1870976,785.238
9630,9630,1026.0,0.6263754617394673,100000,1871221,785.641
9631,9631,636.0,0.626350563806597,100000,1871380,786.035
9632,9632,1324.0,0.6263100089154946,100000,1871639,786.239
9633,9633,1339.0,0.6262829215899871,100000,1871812,786.543
9634,9634,244.0,0.6262782244851015,100000,1871842,786.041
9635,9635,1015.0,0.6262348562142721,100000,1872119,786.446
9636,9636,651.0,0.6262220185296998,100000,1872201,786.484
9637,9637,235.0,0.6262168522187115,100000,1872234,786.084
9638,9638,614.0,0.6262024493949412,100000,1872326,785.137
9639,9639,1324.0,0.6261709835085086,100000,1872527,785.838
9640,9640,244.0,0.6261650349116764,100000,1872565,784.942
9641,9641,635.0,0.6261518855823663,100000,1872649,784.32
9642,9642,248.0,0.626147189460247,100000,1872679,783.565
9643,9643,1308.0,0.6261053955250085,100000,1872946,783.571
9644,9644,1315.0,0.626052961387282,100000,1873281,784.246
9645,9645,610.0,0.6260434141512239,100000,1873342,783.825
9646,9646,1877.0,0.6259725187402276,100000,1873795,785.062
9647,9647,651.0,0.6259596864335193,100000,1873877,785.462
9648,9648,617.0,0.6259470108766234,100000,1873958,784.762
9649,9649,239.0,0.6259421598054798,100000,1873989,784.77
9650,9650,1673.0,0.6258878616715375,100000,1874336,786.194
9651,9651,248.0,0.6258836369422012,100000,1874363,786.21
9652,9652,629.0,0.6258703370545634,100000,1874448,786.212
9653,9653,637.0,0.6258462415074134,100000,1874602,785.153
9654,9654,1325.0,0.6258185484204752,100000,1874779,785.174
9655,9655,792.0,0.6257780279762578,100000,1875038,785.333
9656,9656,764.0,0.6257581598367917,100000,1875165,785.854
9657,9657,813.0,0.6257345379091686,100000,1875316,786.418
9658,9658,707.0,0.6256819784089361,100000,1875652,786.887
9659,9659,651.0,0.6256688392237073,100000,1875736,785.956
9660,9660,1066.0,0.6256489745509294,100000,1875863,785.68
9661,9661,1325.0,0.6256075266741549,100000,1876128,786.407
9662,9662,242.0,0.6256025218333345,100000,1876160,785.308
9663,9663,778.0,0.6255807825207034,100000,1876299,785.09
9664,9664,636.0,0.6255692093818306,100000,1876373,785.49
9665,9665,1330.0,0.6255302689057086,100000,1876622,786.112
9666,9666,639.0,0.6255082193495961,100000,1876763,786.143
9667,9667,774.0,0.6254897671269879,100000,1876881,786.185
9668,9668,247.0,0.6254853887133947,100000,1876909,785.793
9669,9669,252.0,0.6254808539601975,100000,1876938,785.813
9670,9670,628.0,0.6254669371642804,100000,1877027,784.775
9671,9671,1028.0,0.6254334755740603,100000,1877241,785.193
9672,9672,652.0,0.625421436094029,100000,1877318,785.217
9673,9673,625.0,0.62540798967602,100000,1877404,785.595
9674,9674,236.0,0.6254028300807426,100000,1877437,784.508
9675,9675,237.0,0.6253975141786144,100000,1877471,783.938
9676,9676,711.0,0.62536827752458,100000,1877658,784.038
9677,9677,622.0,0.6253518618206977,100000,1877763,784.03
9678,9678,1021.0,0.6253032425974535,100000,1878074,783.995
9679,9679,1328.0,0.625273072440086,100000,1878267,784.674
9680,9680,1298.0,0.6252244593424799,100000,1878578,785.246
9681,9681,651.0,0.6252119549767724,100000,1878658,785.269
9682,9682,233.0,0.6252063280937946,100000,1878694,784.868
9683,9683,763.0,0.6251853840299976,100000,1878828,784.996
9684,9684,248.0,0.6251808514518266,100000,1878857,784.473
9685,9685,773.0,0.6251574076065383,100000,1879007,783.917
9686,9686,1031.0,0.6251234937328537,100000,1879224,784.716
9687,9687,815.0,0.6251016147907188,100000,1879364,784.946
9688,9688,233.0,0.6250958326268009,100000,1879401,783.869
9689,9689,755.0,0.6250552027130823,100000,1879661,783.997
9690,9690,651.0,0.6250427017324741,100000,1879741,783.83
9691,9691,711.0,0.6249822317687961,100000,1880128,783.907
9692,9692,638.0,0.6249594203307933,100000,1880274,783.233
9693,9693,1321.0,0.624916143384001,100000,1880551,783.945
9694,9694,639.0,0.6248941154754345,100000,1880692,783.531
9695,9695,1582.0,0.6248645899223302,100000,1880881,784.075
9696,9696,620.0,0.6248480312280288,100000,1880987,783.95
9697,9697,1038.0,0.6248235064210369,100000,1881144,784.745
9698,9698,1070.0,0.6248049181958959,100000,1881263,785.064
9699,9699,1376.0,0.624740410410291,100000,1881676,785.801
9700,9700,1043.0,0.6247002721233554,100000,1881933,785.833
9701,9701,239.0,0.6246949621929452,100000,1881967,785.292
9702,9702,760.0,0.6246676323827718,100000,1882142,785.43
9703,9703,800.0,0.6246337450786759,100000,1882359,784.891
9704,9704,246.0,0.6246290603425693,100000,1882389,784.414
9705,9705,1051.0,0.6245967366210351,100000,1882596,785.229
9706,9706,1306.0,0.6245562952865803,100000,1882855,785.509
9707,9707,1026.0,0.6245203843275574,100000,1883085,785.884
9708,9708,1131.0,0.6244749521165286,100000,1883376,786.419
9709,9709,251.0,0.624470268571365,100000,1883406,785.894
9710,9710,252.0,0.6244654289449315,100000,1883437,784.834
9711,9711,805.0,0.6244354553199639,100000,1883629,784.905
9712,9712,621.0,0.6244223423114483,100000,1883713,784.831
9713,9713,629.0,0.6244090734759954,100000,1883798,785.227
9714,9714,752.0,0.6243794147456958,100000,1883988,785.737
9715,9715,232.0,0.624373483168688,100000,1884026,785.249
9716,9716,1036.0,0.6243456991634089,100000,1884204,786.041
9717,9717,242.0,0.6243408605023849,100000,1884235,784.981
9718,9718,1012.0,0.6242932563207468,100000,1884540,785.359
9719,9719,2323.0,0.6242191258888639,100000,1885015,787.083
9720,9720,1031.0,0.624185575008337,100000,1885230,787.878
9721,9721,247.0,0.6241813617693982,100000,1885257,787.516
9722,9722,3004.0,0.6240894578189715,100000,1885846,789.904
9723,9723,1330.0,0.6240535737023352,100000,1886076,790.191
9724,9724,1039.0,0.6240292360845014,100000,1886232,790.625
9725,9725,621.0,0.6240169116272509,100000,1886311,789.083
9726,9726,244.0,0.6240119195113016,100000,1886343,788.513
9727,9727,756.0,0.6239849315760239,100000,1886516,788.657
9728,9728,794.0,0.6239620005482789,100000,1886663,788.84
9729,9729,806.0,0.6239329869861926,100000,1886849,789.015
9730,9730,1333.0,0.6238982036874088,100000,1887072,790.106
9731,9731,813.0,0.6238740280973957,100000,1887227,790.201
9732,9732,616.0,0.6238612388093099,100000,1887309,790.212
9733,9733,237.0,0.6238559360106535,100000,1887343,789.69
9734,9734,231.0,0.6238504772944123,100000,1887378,788.904
9735,9735,247.0,0.6238457984327929,100000,1887408,788.549
9736,9736,1126.0,0.6238032224046455,100000,1887681,788.349
9737,9737,606.0,0.6237916821503349,100000,1887755,787.535
9738,9738,627.0,0.6237801421095166,100000,1887829,787.124
9739,9739,610.0,0.6237703176484167,100000,1887892,787.121
9740,9740,1278.0,0.6237063844594889,100000,1888302,787.783
9741,9741,1340.0,0.6236772268639306,100000,1888489,788.5
9742,9742,1150.0,0.6236485383677453,100000,1888673,788.332
9743,9743,1404.0,0.623595998185099,100000,1889010,789.109
9744,9744,614.0,0.6235821233267613,100000,1889099,788.931
9745,9745,774.0,0.6235517244354242,100000,1889294,789.459
9746,9746,629.0,0.6235384741004072,100000,1889379,789.282
9747,9747,607.0,0.6235277181531531,100000,1889448,789.253
9748,9748,1333.0,0.6234932691940727,100000,1889669,789.777
9749,9749,606.0,0.6234764351009585,100000,1889777,789.567
9750,9750,1403.0,0.6234435475823072,100000,1889988,789.91
9751,9751,614.0,0.6234315464080259,100000,1890065,789.915
9752,9752,1333.0,0.623398505407526,100000,1890277,789.816
9753,9753,1572.0,0.6233597000535374,100000,1890526,791.157
9754,9754,221.0,0.623352687295481,100000,1890571,791.146
9755,9755,605.0,0.6233372595054595,100000,1890670,790.702
9756,9756,1063.0,0.6233113915427171,100000,1890836,790.989
9757,9757,625.0,0.623295497302896,100000,1890938,790.294
9758,9758,725.0,0.6232372218910238,100000,1891312,790.237
9759,9759,1036.0,0.6232112022769171,100000,1891479,791.033
9760,9760,1333.0,0.6231851837491068,100000,1891646,791.554
9761,9761,637.0,0.6231615031590949,100000,1891798,791.494
9762,9762,734.0,0.6230762916393453,100000,1892345,791.977
9763,9763,1039.0,0.6230498114563451,100000,1892515,792.775
9764,9764,650.0,0.6230357929915413,100000,1892605,792.823
9765,9765,242.0,0.6230314317557089,100000,1892633,792.458
9766,9766,245.0,0.6230266032802189,100000,1892664,792.103
9767,9767,638.0,0.6230040189723669,100000,1892809,791.689
9768,9768,774.0,0.6229495084987533,100000,1893159,791.427
9769,9769,635.0,0.622937361100255,100000,1893237,790.396
9770,9770,653.0,0.6229261483272673,100000,1893309,790.02
9771,9771,1047.0,0.6229062150069616,100000,1893437,790.304
9772,9772,239.0,0.6229012317765512,100000,1893469,789.73
9773,9773,1340.0,0.6228730461299911,100000,1893650,789.774
9774,9774,1028.0,0.6228397233092468,100000,1893864,790.568
9775,9775,794.0,0.6228009527383658,100000,1894113,790.775
9776,9776,795.0,0.6227629630341923,100000,1894357,790.525
9777,9777,1873.0,0.6226887029694017,100000,1894834,791.78
9778,9778,1323.0,0.6226404464588464,100000,1895144,792.475
9779,9779,767.0,0.6226203666257247,100000,1895273,792.634
9780,9780,1038.0,0.6225967074983582,100000,1895425,793.035
9781,9781,230.0,0.6225903259140134,100000,1895466,792.662
9782,9782,1041.0,0.6225596640916786,100000,1895663,792.307
9783,9783,606.0,0.6225479912059498,100000,1895738,792.17
9784,9784,1687.0,0.6225042587402161,100000,1896019,793.237
9785,9785,1332.0,0.6224818489874753,100000,1896163,793.509
9786,9786,1055.0,0.6224614630381914,100000,1896294,793.249
9787,9787,988.0,0.6223947076177503,100000,1896723,793.214
9788,9788,613.0,0.6223841269963324,100000,1896791,793.078
9789,9789,1027.0,0.6223484965205353,100000,1897020,793.307
9790,9790,621.0,0.6223340270843882,100000,1897113,793.683
9791,9791,1333.0,0.6223010442508776,100000,1897325,794.203
9792,9792,1015.0,0.6222570180039342,100000,1897608,794.988
9793,9793,1345.0,0.6222324393340791,100000,1897766,795.751
9794,9794,805.0,0.622202417339411,100000,1897959,795.145
9795,9795,1034.0,0.6221723967932691,100000,1898152,794.346
9796,9796,599.0,0.6221559094411493,100000,1898258,794.697
9797,9797,640.0,0.6221425332312173,100000,1898344,793.991
9798,9798,1023.0,0.6221058278999813,100000,1898580,794.78
9799,9799,1321.0,0.6220765896095162,100000,1898768,795.466
9800,9800,608.0,0.6220625930419604,100000,1898858,795.844
9801,9801,613.0,0.6220473526932188,100000,1898956,795.848
9802,9802,1288.0,0.6219909044502758,100000,1899319,796.518
9803,9803,1019.0,0.6219481440401498,100000,1899594,797.293
9804,9804,247.0,0.6219431684742771,100000,1899626,796.906
9805,9805,612.0,0.6219304187684128,100000,1899708,796.242
9806,9806,759.0,0.6219077187195654,100000,1899854,796.404
9807,9807,635.0,0.6218823764932077,100000,1900017,796.386
9808,9808,620.0,0.6218699389684972,100000,1900097,795.979
9809,9809,620.0,0.6218598336628303,100000,1900162,795.979
9810,9810,1316.0,0.6218124186523002,100000,1900467,796.479
9811,9811,612.0,0.6217970289834607,100000,1900566,796.095
9812,9812,651.0,0.6217842822734256,100000,1900648,796.095
9813,9813,243.0,0.6217785307946956,100000,1900685,796.103
9814,9814,1276.0,0.6217135583249656,100000,1901103,796.74
9815,9815,709.0,0.6216874469005926,100000,1901271,796.809
9816,9816,1130.0,0.6216436194750364,100000,1901553,797.695
9817,9817,602.0,0.6216321191730151,100000,1901627,797.514
9818,9818,630.0,0.6216198420583621,100000,1901706,797.491
9819,9819,611.0,0.6216097408167374,100000,1901771,797.49
9820,9820,240.0,0.621604146353545,100000,1901807,797.09
9821,9821,652.0,0.621592025189356,100000,1901885,797.494
9822,9822,240.0,0.6215865862822502,100000,1901920,796.939
9823,9823,632.0,0.6215747762478286,100000,1901996,796.53
9824,9824,637.0,0.6215606355807503,100000,1902087,796.946
9825,9825,613.0,0.6215461844621596,100000,1902180,796.755
9826,9826,242.0,0.621541212111951,100000,1902212,796.763
9827,9827,1037.0,0.6215144864110925,100000,1902384,796.5
9828,9828,1034.0,0.6214865188849783,100000,1902564,795.656
9829,9829,716.0,0.6214709819142749,100000,1902664,795.763
9830,9830,251.0,0.621466320898806,100000,1902694,795.402
9831,9831,1004.0,0.6214153627434286,100000,1903022,795.271
9832,9832,240.0,0.6214100807346328,100000,1903056,794.788
9833,9833,1017.0,0.62136736025477,100000,1903331,795.022
9834,9834,245.0,0.621362700016461,100000,1903361,794.618
9835,9835,652.0,0.6213502728851772,100000,1903441,794.649
9836,9836,248.0,0.6213456127750228,100000,1903471,794.08
9837,9837,1158.0,0.621322623409779,100000,1903619,794.434
9838,9838,612.0,0.6213100417524702,100000,1903700,794.429
9839,9839,235.0,0.6213042946604452,100000,1903737,794.423
9840,9840,633.0,0.6212893835344416,100000,1903833,793.76
9841,9841,814.0,0.62126655156628,100000,1903980,793.437
9842,9842,237.0,0.6212615814531259,100000,1904012,792.902
9843,9843,604.0,0.6212480691589851,100000,1904099,792.916
